Vardas              Pavarde                 ND1   ND2   ND3   ND4   ND5   Egz.  
Vardas5012          Pavarde5012              0     0     3     0    10    10
Vardas5013          Pavarde5013              8     1     6     0     1     5
Vardas5014          Pavarde5014              5     7     0     5     8     8
Vardas5015          Pavarde5015              5     1     7     4     6     1
Vardas5016          Pavarde5016              2     6     0     7     9     2
Vardas5017          Pavarde5017              3     9     6     6     7     1
Vardas5018          Pavarde5018              0     2     4     6     7     8
Vardas5019          Pavarde5019              6     2    10     5     6     5
Vardas5020          Pavarde5020              0     7     0     0     6     9
Vardas5021          Pavarde5021              6    10     5     2     5    10
Vardas5022          Pavarde5022              2     3     8    10     5    10
Vardas5023          Pavarde5023              7    10     8     8     3     2
Vardas5024          Pavarde5024              3     8     5     5     4     4
Vardas5025          Pavarde5025              6     6     4     1     4     2
Vardas5026          Pavarde5026              8     4     0     7     3     1
Vardas5027          Pavarde5027              4     6     4     9     0    10
Vardas5028          Pavarde5028              4     6     2     9     7     8
Vardas5029          Pavarde5029              1     1     4     1     4     6
Vardas5030          Pavarde5030              5     3     9     8     6     5
Vardas5031          Pavarde5031              1     2     8     8     6     6
Vardas5032          Pavarde5032             10     9     1     1     5     8
Vardas5033          Pavarde5033              7    10     4     1     1     2
Vardas5034          Pavarde5034              9     6     5     2     8     8
Vardas5035          Pavarde5035              1     8     4     4     5     7
Vardas5036          Pavarde5036              5     1     1     4     2     8
Vardas5037          Pavarde5037              3     0    10     9     6     1
Vardas5038          Pavarde5038              7     4     3     4     1     4
Vardas5039          Pavarde5039              9     0     1     6    10     2
Vardas5040          Pavarde5040              7     3     6     2     9     1
Vardas5041          Pavarde5041              0     4     1     8     6     6
Vardas5042          Pavarde5042             10     6     7     6     0    10
Vardas5043          Pavarde5043              7    10     4     5     2     4
Vardas5044          Pavarde5044              8     1    10     8     9     4
Vardas5045          Pavarde5045              1     2     1     0     6     3
Vardas5046          Pavarde5046              2     1     4     3     5     2
Vardas5047          Pavarde5047              1     8    10     6     6     4
Vardas5048          Pavarde5048              7     7    10     1     9     6
Vardas5049          Pavarde5049              0     2     2     1     6     4
Vardas5050          Pavarde5050             10     0     9     1     4     1
Vardas5051          Pavarde5051              8     0     6     3     6     5
Vardas5052          Pavarde5052              7     7     8     7     1     1
Vardas5053          Pavarde5053              1    10    10     7    10     0
Vardas5054          Pavarde5054              8     6     3     1     7     2
Vardas5055          Pavarde5055             10     3    10     8     6     5
Vardas5056          Pavarde5056              8     1     7     8     5     8
Vardas5057          Pavarde5057              2     2    10     3     8     6
Vardas5058          Pavarde5058              7     0     7     5     5    10
Vardas5059          Pavarde5059              2     0     7    10     6     2
Vardas5060          Pavarde5060              6     6     0     4     0     8
Vardas5061          Pavarde5061              8     2     8     7     4     3
Vardas5062          Pavarde5062             10     6     2     5     6     9
Vardas5063          Pavarde5063              7    10     5     3     1     2
Vardas5064          Pavarde5064              3     5     9     4     1     9
Vardas5065          Pavarde5065              1     7     1     8     6    10
Vardas5066          Pavarde5066             10     7     7     0     7    10
Vardas5067          Pavarde5067              2    10     8     5     7     6
Vardas5068          Pavarde5068              0     9     5    10     2     1
Vardas5069          Pavarde5069              9     4     4     6    10     9
Vardas5070          Pavarde5070              2    10     0     4    10     2
Vardas5071          Pavarde5071              1     9     9     4     5     7
Vardas5072          Pavarde5072              4    10     0     7     3     0
Vardas5073          Pavarde5073              3     5     8     7     6     1
Vardas5074          Pavarde5074              9    10     0     2     0     9
Vardas5075          Pavarde5075              3     0     6     1     4     7
Vardas5076          Pavarde5076              4    10     4     3     7     7
Vardas5077          Pavarde5077              9     8     5     1     8     7
Vardas5078          Pavarde5078              5     4     9     1     5     9
Vardas5079          Pavarde5079              7     5     1     3     8     9
